"Country or Area";"Subgroup";"Year";"Source";"Unit";"Value";"Value Footnotes"
"Norway";"Female 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"3.3";"156"
"Norway";"Female 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"4.0";"156"
"Norway";"Female 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"4.8";"157"
"Norway";"Female 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"4.6";"221"
"Norway";"Female 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"4.7";"221"
"Norway";"Female 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"5.2";"221"
"Norway";"Female 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"5.1";"221"
"Norway";"Female 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"5.0";"221"
"Norway";"Female 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"4.8";"221"
"Norway";"Female 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"4.6";"221"
"Norway";"Female 15+ yr";"1988";"ILO_KILM Database 5ed_2007";"Percent";"3.3";"222"
"Norway";"Female 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"2.6";"221"
"Norway";"Female 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"2.3";"221"
"Norway";"Female 15+ yr";"1985";"ILO_KILM Database 5ed_2007";"Percent";"3.1";"221"
"Norway";"Male 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"4.8";"156"
"Norway";"Male 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"4.8";"156"
"Norway";"Male 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"4.8";"156"
"Norway";"Male 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"4.1";"156"
"Norway";"Male 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"3.5";"156"
"Norway";"Male 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"3.7";"156"
"Norway";"Male 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"3.4";"156"
"Norway";"Male 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"3.1";"156"
"Norway";"Male 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"3.8";"156"
"Norway";"Male 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"4.8";"157"
"Norway";"Male 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"5.1";"221"
"Norway";"Male 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"5.9";"221"
"Norway";"Male 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"6.6";"221"
"Norway";"Male 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"6.6";"221"
"Norway";"Male 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"5.8";"221"
"Norway";"Male 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"5.6";"221"
"Norway";"Male 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"5.1";"221"
"Norway";"Male 15+ yr";"1988";"ILO_KILM Database 5ed_2007";"Percent";"3.0";"222"
"Norway";"Male 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"1.7";"221"
"Norway";"Male 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"1.5";"221"
"Norway";"Male 15+ yr";"1985";"ILO_KILM Database 5ed_2007";"Percent";"2.1";"221"
"Pakistan";"Female 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"12.8";"223"
"Pakistan";"Female 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"13.0";"76"
"Pakistan";"Female 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"16.5";"223"
"Pakistan";"Female 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"16.4";"224"
"Pakistan";"Female 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"17.3";"225"
"Pakistan";"Female 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"15.8";"224"
"Pakistan";"Female 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"15.0";"225"
"Pakistan";"Female 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"15.0";"224"
"Pakistan";"Female 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"17.1";"224"
"Pakistan";"Female 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"13.7";"225"
"Pakistan";"Female 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"14.0";"224"
"Pakistan";"Female 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"9.1";"224"
"Pakistan";"Female 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"9.9";"224"
"Pakistan";"Female 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"14.0";"224"
"Pakistan";"Female 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"16.3";"224"
"Pakistan";"Female 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"0.7";"226"
"Pakistan";"Female 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"0.9";"227"
"Pakistan";"Female 15+ yr";"1988";"ILO_KILM Database 5ed_2007";"Percent";"0.9";"228"
"Pakistan";"Female 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"1.1";"225"
"Pakistan";"Female 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"1.7";"228"
"Pakistan";"Female 15+ yr";"1985";"ILO_KILM Database 5ed_2007";"Percent";"1.4";"228"
"Pakistan";"Male 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"6.6";"223"
"Pakistan";"Male 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"6.2";"76"
"Pakistan";"Male 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"6.7";"223"
"Pakistan";"Male 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"6.2";"224"
"Pakistan";"Male 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"6.1";"225"
"Pakistan";"Male 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"5.5";"224"
"Pakistan";"Male 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"4.2";"225"
"Pakistan";"Male 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"4.1";"224"
"Pakistan";"Male 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"3.9";"224"
"Pakistan";"Male 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"4.1";"225"
"Pakistan";"Male 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"3.7";"224"
"Pakistan";"Male 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"3.4";"224"
"Pakistan";"Male 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"3.4";"224"
"Pakistan";"Male 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"3.8";"224"
"Pakistan";"Male 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"4.2";"224"
"Pakistan";"Male 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"2.8";"226"
"Pakistan";"Male 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"3.4";"227"
"Pakistan";"Male 15+ yr";"1988";"ILO_KILM Database 5ed_2007";"Percent";"3.4";"228"
"Pakistan";"Male 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"3.3";"225"
"Pakistan";"Male 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"3.8";"228"
"Pakistan";"Male 15+ yr";"1985";"ILO_KILM Database 5ed_2007";"Percent";"3.8";"228"
"Palestinian Territory, Occupied";"Female 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"20.1";"1"
"Palestinian Territory, Occupied";"Female 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"18.4";"92"
"Palestinian Territory, Occupied";"Female 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"16.7";"1"
"Palestinian Territory, Occupied";"Female 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"13.8";"1"
"Palestinian Territory, Occupied";"Female 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"12.3";"2"
"Palestinian Territory, Occupied";"Female 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"13.0";"2"
"Palestinian Territory, Occupied";"Female 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"15.2";"2"
"Palestinian Territory, Occupied";"Female 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"20.1";"2"
"Palestinian Territory, Occupied";"Female 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"19.6";"2"
"Palestinian Territory, Occupied";"Male 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"28.1";"1"
"Palestinian Territory, Occupied";"Male 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"26.7";"92"
"Palestinian Territory, Occupied";"Male 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"32.9";"1"
"Palestinian Territory, Occupied";"Male 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"26.7";"1"
"Palestinian Territory, Occupied";"Male 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"14.4";"2"
"Palestinian Territory, Occupied";"Male 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"11.6";"2"
"Palestinian Territory, Occupied";"Male 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"14.4";"2"
"Palestinian Territory, Occupied";"Male 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"20.3";"2"
"Palestinian Territory, Occupied";"Male 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"24.5";"2"
"Panama";"Female 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"14.0";"229"
"Panama";"Female 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"17.4";"229"
"Panama";"Female 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"18.8";"229"
"Panama";"Female 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"19.2";"229"
"Panama";"Female 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"19.3";"230"
"Panama";"Female 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"18.0";"230"
"Panama";"Female 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"16.9";"229"
"Panama";"Female 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"20.8";"229"
"Panama";"Female 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"18.1";"229"
"Panama";"Female 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"20.0";"230"
"Panama";"Female 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"20.1";"229"
"Panama";"Female 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"20.4";"229"
"Panama";"Female 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"20.2";"229"
"Panama";"Female 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"22.3";"230"
"Panama";"Female 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"22.6";"229"
"Panama";"Female 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"21.6";"229"
"Panama";"Female 15+ yr";"1988";"ILO_KILM Database 5ed_2007";"Percent";"21.4";"229"
"Panama";"Female 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"16.7";"230"
"Panama";"Female 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"14.5";"229"
"Panama";"Female 15+ yr";"1985";"ILO_KILM Database 5ed_2007";"Percent";"18.5";"229"
"Panama";"Male 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"8.1";"229"
"Panama";"Male 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"9.5";"229"
"Panama";"Male 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"10.5";"229"
"Panama";"Male 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"11.2";"229"
"Panama";"Male 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"12.2";"230"
"Panama";"Male 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"11.1";"230"
"Panama";"Male 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"8.9";"229"
"Panama";"Male 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"10.3";"229"
"Panama";"Male 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"10.7";"229"
"Panama";"Male 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"11.3";"230"
"Panama";"Male 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"10.8";"229"
"Panama";"Male 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"10.7";"229"
"Panama";"Male 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"9.7";"229"
"Panama";"Male 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"10.8";"230"
"Panama";"Male 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"12.8";"229"
"Panama";"Male 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"13.7";"229"
"Panama";"Male 15+ yr";"1988";"ILO_KILM Database 5ed_2007";"Percent";"14.0";"229"
"Panama";"Male 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"9.4";"230"
"Panama";"Male 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"8.7";"229"
"Panama";"Male 15+ yr";"1985";"ILO_KILM Database 5ed_2007";"Percent";"9.5";"229"
"Papua New Guinea";"Female 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"1.3";"231"
"Papua New Guinea";"Female 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"5.9";"127"
"Papua New Guinea";"Male 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"4.3";"231"
"Papua New Guinea";"Male 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"9.0";"127"
"Paraguay";"Female 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"10.0";"232"
"Paraguay";"Female 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"13.6";"233"
"Paraguay";"Female 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"8.9";"234"
"Paraguay";"Female 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"8.9";"235"
"Paraguay";"Female 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"7.5";"234"
"Paraguay";"Female 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"6.7";"234"
"Paraguay";"Female 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"6.7";"236"
"Paraguay";"Female 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"8.0";"237"
"Paraguay";"Female 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"3.7";"238"
"Paraguay";"Female 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"3.7";"15"
"Paraguay";"Female 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"4.4";"239"
"Paraguay";"Female 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"3.7";"239"
"Paraguay";"Female 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"3.7";"240"
"Paraguay";"Female 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"6.4";"239"
"Paraguay";"Female 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"5.6";"239"
"Paraguay";"Female 15+ yr";"1988";"ILO_KILM Database 5ed_2007";"Percent";"4.6";"241"
"Paraguay";"Female 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"4.3";"241"
"Paraguay";"Female 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"5.8";"241"
"Paraguay";"Female 15+ yr";"1985";"ILO_KILM Database 5ed_2007";"Percent";"5.1";"241"
"Paraguay";"Male 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"6.6";"232"
"Paraguay";"Male 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"8.9";"233"
"Paraguay";"Male 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"6.7";"234"
"Paraguay";"Male 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"6.7";"235"
"Paraguay";"Male 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"6.1";"234"
"Paraguay";"Male 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"4.5";"234"
"Paraguay";"Male 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"4.5";"236"
"Paraguay";"Male 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"6.9";"237"
"Paraguay";"Male 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"3.1";"238"
"Paraguay";"Male 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"4.9";"15"
"Paraguay";"Male 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"5.6";"239"
"Paraguay";"Male 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"6.0";"239"
"Paraguay";"Male 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"6.0";"240"
"Paraguay";"Male 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"6.3";"239"
"Paraguay";"Male 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"6.4";"239"
"Paraguay";"Male 15+ yr";"1988";"ILO_KILM Database 5ed_2007";"Percent";"4.8";"241"
"Paraguay";"Male 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"6.5";"241"
"Paraguay";"Male 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"6.3";"241"
"Paraguay";"Male 15+ yr";"1985";"ILO_KILM Database 5ed_2007";"Percent";"5.1";"241"
"Peru";"Female 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"13.7";"242"
"Peru";"Female 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"12.0";"243"
"Peru";"Female 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"11.9";"244"
"Peru";"Female 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"11.6";"245"
"Peru";"Female 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"8.8";"246"
"Peru";"Female 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"7.5";"246"
"Peru";"Female 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"8.6";"246"
"Peru";"Female 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"9.3";"246"
"Peru";"Female 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"8.8";"246"
"Peru";"Female 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"8.1";"247"
"Peru";"Female 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"8.7";"243"
"Peru";"Female 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"11.8";"248"
"Peru";"Female 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"12.4";"249"
"Peru";"Female 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"12.5";"249"
"Peru";"Female 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"7.4";"249"
"Peru";"Female 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"11.5";"249"
"Peru";"Female 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"10.7";"250"
"Peru";"Female 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"6.2";"250"
"Peru";"Female 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"8.0";"250"
"Peru";"Male 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"9.7";"242"
"Peru";"Male 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"9.4";"243"
"Peru";"Male 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"9.0";"244"
"Peru";"Male 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"8.3";"245"
"Peru";"Male 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"7.2";"246"
"Peru";"Male 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"7.2";"246"
"Peru";"Male 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"7.5";"246"
"Peru";"Male 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"6.6";"246"
"Peru";"Male 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"6.8";"246"
"Peru";"Male 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"6.4";"247"
"Peru";"Male 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"6.0";"243"
"Peru";"Male 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"7.0";"248"
"Peru";"Male 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"8.4";"249"
"Peru";"Male 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"7.5";"249"
"Peru";"Male 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"4.8";"249"
"Peru";"Male 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"6.5";"249"
"Peru";"Male 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"6.0";"250"
"Peru";"Male 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"3.8";"250"
"Peru";"Male 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"3.4";"250"
"Philippines";"Female 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"7.3";"64"
"Philippines";"Female 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"11.7";"64"
"Philippines";"Female 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"10.3";"64"
"Philippines";"Female 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"10.2";"64"
"Philippines";"Female 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"10.3";"64"
"Philippines";"Female 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"9.9";"64"
"Philippines";"Female 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"9.0";"64"
"Philippines";"Female 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"9.9";"64"
"Philippines";"Female 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"8.5";"64"
"Philippines";"Female 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"8.2";"64"
"Philippines";"Female 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"9.4";"64"
"Philippines";"Female 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"9.4";"64"
"Philippines";"Female 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"10.0";"64"
"Philippines";"Female 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"9.9";"64"
"Philippines";"Female 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"10.5";"64"
"Philippines";"Female 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"9.8";"64"
"Philippines";"Female 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"10.3";"64"
"Philippines";"Female 15+ yr";"1988";"ILO_KILM Database 5ed_2007";"Percent";"9.5";"64"
"Philippines";"Female 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"10.9";"64"
"Philippines";"Female 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"8.9";"251"
"Philippines";"Female 15+ yr";"1985";"ILO_KILM Database 5ed_2007";"Percent";"8.2";"252"
"Philippines";"Male 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"7.4";"64"
"Philippines";"Male 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"10.4";"64"
"Philippines";"Male 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"10.1";"64"
"Philippines";"Male 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"10.1";"64"
"Philippines";"Male 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"9.4";"64"
"Philippines";"Male 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"10.3";"64"
"Philippines";"Male 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"9.3";"64"
"Philippines";"Male 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"9.5";"64"
"Philippines";"Male 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"7.5";"64"
"Philippines";"Male 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"7.0";"64"
"Philippines";"Male 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"7.7";"64"
"Philippines";"Male 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"7.9";"64"
"Philippines";"Male 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"8.2";"64"
"Philippines";"Male 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"7.9";"64"
"Philippines";"Male 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"8.1";"64"
"Philippines";"Male 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"7.1";"64"
"Philippines";"Male 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"7.3";"64"
"Philippines";"Male 15+ yr";"1988";"ILO_KILM Database 5ed_2007";"Percent";"7.7";"64"
"Philippines";"Male 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"8.1";"64"
"Philippines";"Male 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"4.9";"251"
"Philippines";"Male 15+ yr";"1985";"ILO_KILM Database 5ed_2007";"Percent";"4.8";"252"
"Poland";"Female 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"19.1";"164"
"Poland";"Female 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"19.9";"164"
"Poland";"Female 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"20.4";"164"
"Poland";"Female 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"20.9";"164"
"Poland";"Female 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"19.9";"164"
"Poland";"Female 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"18.1";"165"
"Poland";"Female 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"13.5";"89"
"Poland";"Female 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"12.3";"89"
